name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set,frame_type,video_prompt,video_path
Crown Bolt Cleave,ACTION_FAST,Radiant Magic,RADIANT,0,2,art/RADIANT/ACTION_FAST/crown-bolt-cleave.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Crown Bolt Cleave, action_fast type, radiant mana theme",output/crown-bolt-cleave.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Crown Bolt Cleave, subtle magical effects, 3-second loop",videos/action_fast/crown-bolt-cleave.mp4
Sun Spear Gleam,ACTION_FAST,Radiant Magic,RADIANT,0,2,art/RADIANT/ACTION_FAST/sun-spear-gleam.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Sun Spear Gleam, action_fast type, radiant mana theme",output/sun-spear-gleam.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Sun Spear Gleam, subtle magical effects, 3-second loop",videos/action_fast/sun-spear-gleam.mp4
Blessed Cut Shield,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/blessed-cut-shield.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Blessed Cut Shield, action_fast type, radiant mana theme",output/blessed-cut-shield.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Blessed Cut Shield, subtle magical effects, 3-second loop",videos/action_fast/blessed-cut-shield.mp4
Halo Ward Beacon,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/halo-ward-beacon.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Halo Ward Beacon, action_fast type, radiant mana theme",output/halo-ward-beacon.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Halo Ward Beacon, subtle magical effects, 3-second loop",videos/action_fast/halo-ward-beacon.mp4
Ivory Flash Flash,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/ivory-flash-flash.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Ivory Flash Flash, action_fast type, radiant mana theme",output/ivory-flash-flash.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Ivory Flash Flash, subtle magical effects, 3-second loop",videos/action_fast/ivory-flash-flash.mp4
Vow Strike Cleave,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/vow-strike-cleave.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Vow Strike Cleave, action_fast type, radiant mana theme",output/vow-strike-cleave.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Vow Strike Cleave, subtle magical effects, 3-second loop",videos/action_fast/vow-strike-cleave.mp4
Halo Ward Flash,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/halo-ward-flash.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Halo Ward Flash, action_fast type, radiant mana theme",output/halo-ward-flash.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Halo Ward Flash, subtle magical effects, 3-second loop",videos/action_fast/halo-ward-flash.mp4
Halo Ward Ward,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/halo-ward-ward.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Halo Ward Ward, action_fast type, radiant mana theme",output/halo-ward-ward.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Halo Ward Ward, subtle magical effects, 3-second loop",videos/action_fast/halo-ward-ward.mp4
Blessed Cut Pulse,ACTION_FAST,Radiant Magic,RADIANT,0,2,art/RADIANT/ACTION_FAST/blessed-cut-pulse.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Blessed Cut Pulse, action_fast type, radiant mana theme",output/blessed-cut-pulse.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Blessed Cut Pulse, subtle magical effects, 3-second loop",videos/action_fast/blessed-cut-pulse.mp4
Faith Guard Gleam,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/faith-guard-gleam.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Faith Guard Gleam, action_fast type, radiant mana theme",output/faith-guard-gleam.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Faith Guard Gleam, subtle magical effects, 3-second loop",videos/action_fast/faith-guard-gleam.mp4
Vow Strike Smite,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/vow-strike-smite.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Vow Strike Smite, action_fast type, radiant mana theme",output/vow-strike-smite.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Vow Strike Smite, subtle magical effects, 3-second loop",videos/action_fast/vow-strike-smite.mp4
Blessed Cut Cleave,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/blessed-cut-cleave.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Blessed Cut Cleave, action_fast type, radiant mana theme",output/blessed-cut-cleave.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Blessed Cut Cleave, subtle magical effects, 3-second loop",videos/action_fast/blessed-cut-cleave.mp4
Lightwave Gleam,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/lightwave-gleam.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Lightwave Gleam, action_fast type, radiant mana theme",output/lightwave-gleam.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Lightwave Gleam, subtle magical effects, 3-second loop",videos/action_fast/lightwave-gleam.mp4
Halo Ward Pulse,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/halo-ward-pulse.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Halo Ward Pulse, action_fast type, radiant mana theme",output/halo-ward-pulse.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Halo Ward Pulse, subtle magical effects, 3-second loop",videos/action_fast/halo-ward-pulse.mp4
Lightwave Cleave,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/lightwave-cleave.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Lightwave Cleave, action_fast type, radiant mana theme",output/lightwave-cleave.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Lightwave Cleave, subtle magical effects, 3-second loop",videos/action_fast/lightwave-cleave.mp4
Dawn Break Pulse,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/dawn-break-pulse.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Dawn Break Pulse, action_fast type, radiant mana theme",output/dawn-break-pulse.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Dawn Break Pulse, subtle magical effects, 3-second loop",videos/action_fast/dawn-break-pulse.mp4
Lightwave Ward,ACTION_FAST,Radiant Magic,RADIANT,0,2,art/RADIANT/ACTION_FAST/lightwave-ward.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Lightwave Ward, action_fast type, radiant mana theme",output/lightwave-ward.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Lightwave Ward, subtle magical effects, 3-second loop",videos/action_fast/lightwave-ward.mp4
Saint’s Aegis Shield,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/saint-s-aegis-shield.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Saint’s Aegis Shield, action_fast type, radiant mana theme",output/saint-s-aegis-shield.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Saint’s Aegis Shield, subtle magical effects, 3-second loop",videos/action_fast/saint-s-aegis-shield.mp4
Vow Strike Pulse,ACTION_FAST,Radiant Magic,RADIANT,0,2,art/RADIANT/ACTION_FAST/vow-strike-pulse.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Vow Strike Pulse, action_fast type, radiant mana theme",output/vow-strike-pulse.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Vow Strike Pulse, subtle magical effects, 3-second loop",videos/action_fast/vow-strike-pulse.mp4
Sun Spear Cleave,ACTION_FAST,Radiant Magic,RADIANT,0,2,art/RADIANT/ACTION_FAST/sun-spear-cleave.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Sun Spear Cleave, action_fast type, radiant mana theme",output/sun-spear-cleave.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Sun Spear Cleave, subtle magical effects, 3-second loop",videos/action_fast/sun-spear-cleave.mp4
Faith Guard Shine,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/faith-guard-shine.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Faith Guard Shine, action_fast type, radiant mana theme",output/faith-guard-shine.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Faith Guard Shine, subtle magical effects, 3-second loop",videos/action_fast/faith-guard-shine.mp4
Saint’s Aegis Shine,ACTION_FAST,Radiant Magic,RADIANT,0,2,art/RADIANT/ACTION_FAST/saint-s-aegis-shine.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Saint’s Aegis Shine, action_fast type, radiant mana theme",output/saint-s-aegis-shine.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Saint’s Aegis Shine, subtle magical effects, 3-second loop",videos/action_fast/saint-s-aegis-shine.mp4
Saint’s Aegis Smite,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/saint-s-aegis-smite.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Saint’s Aegis Smite, action_fast type, radiant mana theme",output/saint-s-aegis-smite.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Saint’s Aegis Smite, subtle magical effects, 3-second loop",videos/action_fast/saint-s-aegis-smite.mp4
Faith Guard Ward,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/faith-guard-ward.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Faith Guard Ward, action_fast type, radiant mana theme",output/faith-guard-ward.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Faith Guard Ward, subtle magical effects, 3-second loop",videos/action_fast/faith-guard-ward.mp4
Sun Spear Flash,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/sun-spear-flash.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Sun Spear Flash, action_fast type, radiant mana theme",output/sun-spear-flash.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Sun Spear Flash, subtle magical effects, 3-second loop",videos/action_fast/sun-spear-flash.mp4
Crown Bolt Pulse,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/crown-bolt-pulse.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Crown Bolt Pulse, action_fast type, radiant mana theme",output/crown-bolt-pulse.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Crown Bolt Pulse, subtle magical effects, 3-second loop",videos/action_fast/crown-bolt-pulse.mp4
Blessed Cut Sweep,ACTION_FAST,Radiant Magic,RADIANT,0,2,art/RADIANT/ACTION_FAST/blessed-cut-sweep.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Blessed Cut Sweep, action_fast type, radiant mana theme",output/blessed-cut-sweep.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Blessed Cut Sweep, subtle magical effects, 3-second loop",videos/action_fast/blessed-cut-sweep.mp4
Halo Ward Shine,ACTION_FAST,Radiant Magic,RADIANT,0,2,art/RADIANT/ACTION_FAST/halo-ward-shine.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Halo Ward Shine, action_fast type, radiant mana theme",output/halo-ward-shine.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Halo Ward Shine, subtle magical effects, 3-second loop",videos/action_fast/halo-ward-shine.mp4
Crown Bolt Sweep,ACTION_FAST,Radiant Magic,RADIANT,0,3,art/RADIANT/ACTION_FAST/crown-bolt-sweep.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Crown Bolt Sweep, action_fast type, radiant mana theme",output/crown-bolt-sweep.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Crown Bolt Sweep, subtle magical effects, 3-second loop",videos/action_fast/crown-bolt-sweep.mp4
Faith Guard Pulse,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/faith-guard-pulse.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Faith Guard Pulse, action_fast type, radiant mana theme",output/faith-guard-pulse.png,Open Portal Enhanced,epic_action_fast_frame,"Animated version of Faith Guard Pulse, subtle magical effects, 3-second loop",videos/action_fast/faith-guard-pulse.mp4
Vow Strike Beacon,ACTION_FAST,Radiant Magic,RADIANT,0,1,art/RADIANT/ACTION_FAST/vow-strike-beacon.png,frames/default_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Vow Strike Beacon, action_fast type, radiant mana theme",output/vow-strike-beacon.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Vow Strike Beacon, subtle magical effects, 3-second loop",videos/action_fast/vow-strike-beacon.mp4
Spiral Dash Stitch,ACTION_FAST,Aether Magic,AETHER,0,1,art/AETHER/ACTION_FAST/spiral-dash-stitch.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Spiral Dash Stitch, action_fast type, aether mana theme",output/spiral-dash-stitch.png,Open Portal Enhanced,epic_action_fast_frame,"Animated version of Spiral Dash Stitch, subtle magical effects, 3-second loop",videos/action_fast/spiral-dash-stitch.mp4
Spiral Dash Fold,ACTION_FAST,Aether Magic,AETHER,0,1,art/AETHER/ACTION_FAST/spiral-dash-fold.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Spiral Dash Fold, action_fast type, aether mana theme",output/spiral-dash-fold.png,Open Portal Enhanced,rare_action_fast_frame,"Animated version of Spiral Dash Fold, subtle magical effects, 3-second loop",videos/action_fast/spiral-dash-fold.mp4
Clockstrike Weave,ACTION_FAST,Aether Magic,AETHER,0,1,art/AETHER/ACTION_FAST/clockstrike-weave.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Clockstrike Weave, action_fast type, aether mana theme",output/clockstrike-weave.png,Open Portal Enhanced,epic_action_fast_frame,"Animated version of Clockstrike Weave, subtle magical effects, 3-second loop",videos/action_fast/clockstrike-weave.mp4
Time Fracture Spin,ACTION_FAST,Aether Magic,AETHER,0,3,art/AETHER/ACTION_FAST/time-fracture-spin.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Time Fracture Spin, action_fast type, aether mana theme",output/time-fracture-spin.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Time Fracture Spin, subtle magical effects, 3-second loop",videos/action_fast/time-fracture-spin.mp4
Phase Slip Break,ACTION_FAST,Aether Magic,AETHER,0,1,art/AETHER/ACTION_FAST/phase-slip-break.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Phase Slip Break, action_fast type, aether mana theme",output/phase-slip-break.png,Open Portal Enhanced,epic_action_fast_frame,"Animated version of Phase Slip Break, subtle magical effects, 3-second loop",videos/action_fast/phase-slip-break.mp4
Spiral Dash Slide,ACTION_FAST,Aether Magic,AETHER,0,3,art/AETHER/ACTION_FAST/spiral-dash-slide.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Spiral Dash Slide, action_fast type, aether mana theme",output/spiral-dash-slide.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Spiral Dash Slide, subtle magical effects, 3-second loop",videos/action_fast/spiral-dash-slide.mp4
Echo Jump Spin,ACTION_FAST,Aether Magic,AETHER,0,3,art/AETHER/ACTION_FAST/echo-jump-spin.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Echo Jump Spin, action_fast type, aether mana theme",output/echo-jump-spin.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Echo Jump Spin, subtle magical effects, 3-second loop",videos/action_fast/echo-jump-spin.mp4
Phase Slip Fold,ACTION_FAST,Aether Magic,AETHER,0,3,art/AETHER/ACTION_FAST/phase-slip-fold.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Phase Slip Fold, action_fast type, aether mana theme",output/phase-slip-fold.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Phase Slip Fold, subtle magical effects, 3-second loop",videos/action_fast/phase-slip-fold.mp4
Echo Jump Skip,ACTION_FAST,Aether Magic,AETHER,0,2,art/AETHER/ACTION_FAST/echo-jump-skip.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Echo Jump Skip, action_fast type, aether mana theme",output/echo-jump-skip.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Echo Jump Skip, subtle magical effects, 3-second loop",videos/action_fast/echo-jump-skip.mp4
Phase Slip Stitch,ACTION_FAST,Aether Magic,AETHER,0,2,art/AETHER/ACTION_FAST/phase-slip-stitch.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Phase Slip Stitch, action_fast type, aether mana theme",output/phase-slip-stitch.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Phase Slip Stitch, subtle magical effects, 3-second loop",videos/action_fast/phase-slip-stitch.mp4
Ouro Step Skip,ACTION_FAST,Aether Magic,AETHER,0,1,art/AETHER/ACTION_FAST/ouro-step-skip.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Ouro Step Skip, action_fast type, aether mana theme",output/ouro-step-skip.png,Open Portal Enhanced,epic_action_fast_frame,"Animated version of Ouro Step Skip, subtle magical effects, 3-second loop",videos/action_fast/ouro-step-skip.mp4
Spiral Dash Spin,ACTION_FAST,Aether Magic,AETHER,0,3,art/AETHER/ACTION_FAST/spiral-dash-spin.png,frames/default_frame.png,icons/mana_aether.png,"Epic fantasy card art for Spiral Dash Spin, action_fast type, aether mana theme",output/spiral-dash-spin.png,Open Portal Enhanced,common_action_fast_frame,"Animated version of Spiral Dash Spin, subtle magical effects, 3-second loop",videos/action_fast/spiral-dash-spin.mp4
