slug,name,category,rarity,legendary,mana_color_code,mana_cost,energy_cost,attack,defense,health,base_energy_per_turn,equipment_slots,keywords,limits_json,targeting_json,effects_json,abilities_json,rules_text,flavor_text,frame_type,video_prompt,action_speed
lightwave-pulse,Lightwave Pulse,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,heal,,"{""allowed_targets"": [""ally""]}","[{""type"": ""heal"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Heal 2 health to ally.,,rare_action_fast_frame,,FAST
halo-ward-sweep,Halo Ward Sweep,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,buff_defense,,"{""allowed_targets"": [""ally""]}","[{""type"": ""buff_defense"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""buff_defense"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Target ally gets +2 defense.,,rare_action_fast_frame,,FAST
ivory-flash-shine,Ivory Flash Shine,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,immunity,,"{""allowed_targets"": [""any""]}","[{""type"": ""immunity"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""immunity"", ""parameters"": {""amount"": 2}}]",Immunity: 2,,rare_action_fast_frame,,FAST
ivory-flash-flash,Ivory Flash Flash,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,immunity,,"{""allowed_targets"": [""any""]}","[{""type"": ""immunity"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""immunity"", ""parameters"": {""amount"": 2}}]",Immunity: 2,,rare_action_fast_frame,,FAST
halo-ward-flash,Halo Ward Flash,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,immunity,,"{""allowed_targets"": [""any""]}","[{""type"": ""immunity"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""immunity"", ""parameters"": {""amount"": 2}}]",Immunity: 2,,rare_action_fast_frame,,FAST
halo-ward-ward,Halo Ward Ward,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,heal,,"{""allowed_targets"": [""ally""]}","[{""type"": ""heal"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Heal 2 health to ally.,,rare_action_fast_frame,,FAST
vow-strike-smite,Vow Strike Smite,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,immunity,,"{""allowed_targets"": [""any""]}","[{""type"": ""immunity"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""immunity"", ""parameters"": {""amount"": 2}}]",Immunity: 2,,rare_action_fast_frame,,FAST
lightwave-cleave,Lightwave Cleave,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,buff_defense,,"{""allowed_targets"": [""ally""]}","[{""type"": ""buff_defense"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""buff_defense"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Target ally gets +2 defense.,,rare_action_fast_frame,,FAST
saint-s-aegis-shield,Saint’s Aegis Shield,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,buff_defense,,"{""allowed_targets"": [""ally""]}","[{""type"": ""buff_defense"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""buff_defense"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Target ally gets +2 defense.,,rare_action_fast_frame,,FAST
sun-spear-flash,Sun Spear Flash,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,immunity,,"{""allowed_targets"": [""any""]}","[{""type"": ""immunity"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""immunity"", ""parameters"": {""amount"": 2}}]",Immunity: 2,,rare_action_fast_frame,,FAST
crown-bolt-pulse,Crown Bolt Pulse,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,buff_defense,,"{""allowed_targets"": [""ally""]}","[{""type"": ""buff_defense"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""buff_defense"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Target ally gets +2 defense.,,rare_action_fast_frame,,FAST
vow-strike-beacon,Vow Strike Beacon,ACTION_FAST,RARE,FALSE,RADIANT,0,1,0,0,0,0,0,immunity,,"{""allowed_targets"": [""any""]}","[{""type"": ""immunity"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""immunity"", ""parameters"": {""amount"": 2}}]",Immunity: 2,,rare_action_fast_frame,,FAST
spiral-dash-fold,Spiral Dash Fold,ACTION_FAST,RARE,FALSE,AETHER,0,1,0,0,0,0,0,gain_energy,,"{""allowed_targets"": [""any""]}","[{""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}]",Gain Energy: 2,,rare_action_fast_frame,,FAST
clockstrike-fold,Clockstrike Fold,ACTION_FAST,RARE,FALSE,AETHER,0,1,0,0,0,0,0,reflect_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Reflect damage to enemy.,,rare_action_fast_frame,,FAST
ring-shear-crack,Ring Shear Crack,ACTION_FAST,RARE,FALSE,AETHER,0,1,0,0,0,0,0,reflect_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Reflect damage to enemy.,,rare_action_fast_frame,,FAST
mirror-cut-lash,Mirror Cut Lash,ACTION_FAST,RARE,FALSE,AETHER,0,1,0,0,0,0,0,teleport,,"{""allowed_targets"": [""any""]}","[{""type"": ""teleport"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""teleport"", ""parameters"": {""amount"": 2}}]",Teleport: 2,,rare_action_fast_frame,,FAST
spiral-dash-split,Spiral Dash Split,ACTION_FAST,RARE,FALSE,AETHER,0,1,0,0,0,0,0,reflect_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Reflect damage to enemy.,,rare_action_fast_frame,,FAST
time-fracture-break,Time Fracture Break,ACTION_FAST,RARE,FALSE,AETHER,0,1,0,0,0,0,0,reflect_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Reflect damage to enemy.,,rare_action_fast_frame,,FAST
mirror-cut-stitch,Mirror Cut Stitch,ACTION_FAST,RARE,FALSE,AETHER,0,1,0,0,0,0,0,teleport,,"{""allowed_targets"": [""any""]}","[{""type"": ""teleport"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""teleport"", ""parameters"": {""amount"": 2}}]",Teleport: 2,,rare_action_fast_frame,,FAST
ouro-step-fold,Ouro Step Fold,ACTION_FAST,RARE,FALSE,AETHER,0,1,0,0,0,0,0,reflect_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Reflect damage to enemy.,,rare_action_fast_frame,,FAST
spiral-dash-skip,Spiral Dash Skip,ACTION_FAST,RARE,FALSE,AETHER,0,1,0,0,0,0,0,reflect_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Reflect damage to enemy.,,rare_action_fast_frame,,FAST
nimbus-arc-skim,Nimbus Arc Skim,ACTION_FAST,RARE,FALSE,AZURE,0,1,0,0,0,0,0,"mana_burn, water_damage",,"{""allowed_targets"": [""any"", ""enemy""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}, {""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}, {""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Mana Burn: 2 Deal 2 Water damage to enemy.,,rare_action_fast_frame,,FAST
crystal-glide-shatter,Crystal Glide Shatter,ACTION_FAST,RARE,FALSE,AZURE,0,1,0,0,0,0,0,"water_damage, mana_burn",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}]",Deal 2 Water damage to enemy. Mana Burn: 2,,rare_action_fast_frame,,FAST
polar-break-ripple,Polar Break Ripple,ACTION_FAST,RARE,FALSE,AZURE,0,1,0,0,0,0,0,"water_damage, mana_burn",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}]",Deal 2 Water damage to enemy. Mana Burn: 2,,rare_action_fast_frame,,FAST
mist-step-flow,Mist Step Flow,ACTION_FAST,RARE,FALSE,AZURE,0,1,0,0,0,0,0,"mana_burn, water_damage",,"{""allowed_targets"": [""any"", ""enemy""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}, {""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}, {""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Mana Burn: 2 Deal 2 Water damage to enemy.,,rare_action_fast_frame,,FAST
aether-spin-crush,Aether Spin Crush,ACTION_FAST,RARE,FALSE,AZURE,0,1,0,0,0,0,0,"mana_burn, freeze",,"{""allowed_targets"": [""any""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}, {""type"": ""freeze"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}, {""name"": ""freeze"", ""parameters"": {""amount"": 2, ""duration"": 4}}]",Mana Burn: 2 Freeze target for 4 turns.,,rare_action_fast_frame,,FAST
echo-wave-shatter,Echo Wave Shatter,ACTION_FAST,RARE,FALSE,AZURE,0,1,0,0,0,0,0,"mana_burn, freeze",,"{""allowed_targets"": [""any""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}, {""type"": ""freeze"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}, {""name"": ""freeze"", ""parameters"": {""amount"": 2, ""duration"": 3}}]",Mana Burn: 2 Freeze target for 3 turns.,,rare_action_fast_frame,,FAST
sky-vault-spiral,Sky Vault Spiral,ACTION_FAST,RARE,FALSE,AZURE,0,1,0,0,0,0,0,"freeze, water_damage",,"{""allowed_targets"": [""any"", ""enemy""]}","[{""type"": ""freeze"", ""target"": ""any"", ""value"": 2}, {""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""freeze"", ""parameters"": {""amount"": 2, ""duration"": 3}}, {""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Freeze target for 3 turns. Deal 2 Water damage to enemy.,,rare_action_fast_frame,,FAST
star-lance-crush,Star Lance Crush,ACTION_FAST,RARE,FALSE,AZURE,0,1,0,0,0,0,0,"water_damage, freeze",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""freeze"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""freeze"", ""parameters"": {""amount"": 2, ""duration"": 4}}]",Deal 2 Water damage to enemy. Freeze target for 4 turns.,,rare_action_fast_frame,,FAST
inferno-step-surge,Inferno Step Surge,ACTION_FAST,RARE,FALSE,CRIMSON,0,1,0,0,0,0,0,"fire_damage, burn",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""fire_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""fire_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 4}}]",Deal 2 Fire damage to enemy. Apply burn (2 damage for 4 turns).,,rare_action_fast_frame,,FAST
magma-rush-cleave,Magma Rush Cleave,ACTION_FAST,RARE,FALSE,CRIMSON,0,1,0,0,0,0,0,"deal_damage, burn",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 4}}]",Deal 2 Deal damage to enemy. Apply burn (2 damage for 4 turns).,,rare_action_fast_frame,,FAST
basalt-break-surge,Basalt Break Surge,ACTION_FAST,RARE,FALSE,CRIMSON,0,1,0,0,0,0,0,"burn, deal_damage",,"{""allowed_targets"": [""any"", ""enemy""]}","[{""type"": ""burn"", ""target"": ""any"", ""value"": 2}, {""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 3}}, {""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Apply burn (2 damage for 3 turns). Deal 2 Deal damage to enemy.,,rare_action_fast_frame,,FAST
pyrebrand-strike,Pyrebrand Strike,ACTION_FAST,RARE,FALSE,CRIMSON,0,1,0,0,0,0,0,"deal_damage, burn",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 3}}]",Deal 2 Deal damage to enemy. Apply burn (2 damage for 3 turns).,,rare_action_fast_frame,,FAST
inferno-step-burst,Inferno Step Burst,ACTION_FAST,RARE,FALSE,CRIMSON,0,1,0,0,0,0,0,"deal_damage, burn",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 3}}]",Deal 2 Deal damage to enemy. Apply burn (2 damage for 3 turns).,,rare_action_fast_frame,,FAST
cinder-cut-cascade,Cinder Cut Cascade,ACTION_FAST,RARE,FALSE,CRIMSON,0,1,0,0,0,0,0,"burn, deal_damage",,"{""allowed_targets"": [""any"", ""enemy""]}","[{""type"": ""burn"", ""target"": ""any"", ""value"": 2}, {""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 4}}, {""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Apply burn (2 damage for 4 turns). Deal 2 Deal damage to enemy.,,rare_action_fast_frame,,FAST
cinder-cut-crash,Cinder Cut Crash,ACTION_FAST,RARE,FALSE,CRIMSON,0,1,0,0,0,0,0,"deal_damage, fire_damage",,"{""allowed_targets"": [""enemy""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""fire_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""fire_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Deal damage to enemy. Deal 2 Fire damage to enemy.,,rare_action_fast_frame,,FAST
ash-gale-lunge,Ash Gale Lunge,ACTION_FAST,RARE,FALSE,CRIMSON,0,1,0,0,0,0,0,"burn, deal_damage",,"{""allowed_targets"": [""any"", ""enemy""]}","[{""type"": ""burn"", ""target"": ""any"", ""value"": 2}, {""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 2}}, {""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Apply burn (2 damage for 2 turns). Deal 2 Deal damage to enemy.,,rare_action_fast_frame,,FAST
thorn-vortex-bloom,Thorn Vortex Bloom,ACTION_FAST,RARE,FALSE,VERDANT,0,1,0,0,0,0,0,"heal, regeneration",,"{""allowed_targets"": [""any"", ""ally""]}","[{""type"": ""heal"", ""target"": ""ally"", ""value"": 2}, {""type"": ""regeneration"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}, {""name"": ""regeneration"", ""parameters"": {""amount"": 2, ""duration"": 2}}]",Heal 2 health to ally. Regeneration: 2,,rare_action_fast_frame,,FAST
verdant-rush-grasp,Verdant Rush Grasp,ACTION_FAST,RARE,FALSE,VERDANT,0,1,0,0,0,0,0,"buff_attack, regeneration",,"{""allowed_targets"": [""any"", ""ally""]}","[{""type"": ""buff_attack"", ""target"": ""ally"", ""value"": 2}, {""type"": ""regeneration"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""buff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}, {""name"": ""regeneration"", ""parameters"": {""amount"": 2, ""duration"": 2}}]",Target ally gets +2 attack. Regeneration: 2,,rare_action_fast_frame,,FAST
bark-bash-bloom,Bark Bash Bloom,ACTION_FAST,RARE,FALSE,VERDANT,0,1,0,0,0,0,0,"buff_attack, regeneration",,"{""allowed_targets"": [""any"", ""ally""]}","[{""type"": ""buff_attack"", ""target"": ""ally"", ""value"": 2}, {""type"": ""regeneration"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""buff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}, {""name"": ""regeneration"", ""parameters"": {""amount"": 2, ""duration"": 4}}]",Target ally gets +2 attack. Regeneration: 2,,rare_action_fast_frame,,FAST
seedstorm-rise,Seedstorm Rise,ACTION_FAST,RARE,FALSE,VERDANT,0,1,0,0,0,0,0,"buff_attack, heal",,"{""allowed_targets"": [""ally""]}","[{""type"": ""buff_attack"", ""target"": ""ally"", ""value"": 2}, {""type"": ""heal"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""buff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}, {""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Target ally gets +2 attack. Heal 2 health to ally.,,rare_action_fast_frame,,FAST
wild-hunt-stampede,Wild Hunt Stampede,ACTION_FAST,RARE,FALSE,VERDANT,0,1,0,0,0,0,0,"regeneration, buff_attack",,"{""allowed_targets"": [""any"", ""ally""]}","[{""type"": ""regeneration"", ""target"": ""any"", ""value"": 2}, {""type"": ""buff_attack"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""regeneration"", ""parameters"": {""amount"": 2, ""duration"": 4}}, {""name"": ""buff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Regeneration: 2 Target ally gets +2 attack.,,rare_action_fast_frame,,FAST
verdant-rush-burst,Verdant Rush Burst,ACTION_FAST,RARE,FALSE,VERDANT,0,1,0,0,0,0,0,"buff_attack, heal",,"{""allowed_targets"": [""ally""]}","[{""type"": ""buff_attack"", ""target"": ""ally"", ""value"": 2}, {""type"": ""heal"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""buff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}, {""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Target ally gets +2 attack. Heal 2 health to ally.,,rare_action_fast_frame,,FAST
bark-bash-burst,Bark Bash Burst,ACTION_FAST,RARE,FALSE,VERDANT,0,1,0,0,0,0,0,"heal, regeneration",,"{""allowed_targets"": [""any"", ""ally""]}","[{""type"": ""heal"", ""target"": ""ally"", ""value"": 2}, {""type"": ""regeneration"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}, {""name"": ""regeneration"", ""parameters"": {""amount"": 2, ""duration"": 4}}]",Heal 2 health to ally. Regeneration: 2,,rare_action_fast_frame,,FAST
grove-leap-entangle,Grove Leap Entangle,ACTION_FAST,RARE,FALSE,VERDANT,0,1,0,0,0,0,0,"heal, buff_attack",,"{""allowed_targets"": [""ally""]}","[{""type"": ""heal"", ""target"": ""ally"", ""value"": 2}, {""type"": ""buff_attack"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}, {""name"": ""buff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Heal 2 health to ally. Target ally gets +2 attack.,,rare_action_fast_frame,,FAST
root-snare-bind-7,Root Snare Bind 7,ACTION_FAST,RARE,FALSE,VERDANT,0,1,0,0,0,0,0,"regeneration, heal",,"{""allowed_targets"": [""any"", ""ally""]}","[{""type"": ""regeneration"", ""target"": ""any"", ""value"": 2}, {""type"": ""heal"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""regeneration"", ""parameters"": {""amount"": 2, ""duration"": 4}}, {""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Regeneration: 2 Heal 2 health to ally.,,rare_action_fast_frame,,FAST
ash-shroud-slam,Ash Shroud Slam,ACTION_FAST,RARE,FALSE,OBSIDIAN,0,1,0,0,0,0,0,"deal_damage, debuff_attack",,"{""allowed_targets"": [""enemy""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""debuff_attack"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""debuff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Deal 2 Deal damage to enemy. Target ally gets +2 deattack.,,rare_action_fast_frame,,FAST
shadow-rend-crack,Shadow Rend Crack,ACTION_FAST,RARE,FALSE,OBSIDIAN,0,1,0,0,0,0,0,"debuff_attack, poison",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""debuff_attack"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""poison"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""debuff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}, {""name"": ""poison"", ""parameters"": {""amount"": 2, ""duration"": 3}}]",Target ally gets +2 deattack. Apply poison (2 damage for 3 turns).,,rare_action_fast_frame,,FAST
